"trip","wells","conservation","order","sp_code","size","sex","fao_code","group","species"
6,"2","iced",24,3,"3","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",25,3,"3","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",26,3,"3","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",27,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",28,3,"2","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",29,3,"2","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",30,3,"2","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",31,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",32,3,"3","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",33,3,"3","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",34,3,"3","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",35,3,"3","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",36,3,"2","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",37,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",38,3,"2","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",39,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",40,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",41,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",42,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",43,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",44,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",45,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",46,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",47,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",48,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",49,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",50,12,"3",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",51,12,"3",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",52,3,"2","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",53,3,"2","2","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",54,3,"3","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",55,3,"3","1","DOL","Large fish","Coryphaena hippurus"
6,"2","iced",56,12,"2",NA,"YFT","Tuna","Thunnus albacares"
6,"2","iced",57,6,"2",NA,"MRNI","Billfish","Istiompax, Kajikia, Makaira"
6,"2","iced",58,6,"2",NA,"MRNI","Billfish","Istiompax, Kajikia, Makaira"
6,"2","iced",59,6,"2",NA,"MRNI","Billfish","Istiompax, Kajikia, Makaira"
6,"2","iced",60,6,"2",NA,"MRNI","Billfish","Istiompax, Kajikia, Makaira"
6,"2","iced",61,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",62,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",63,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",64,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",65,4,"3",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",66,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",67,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",68,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",69,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",70,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",71,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",72,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",73,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",74,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",75,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",76,6,"3",NA,"MRNI","Billfish","Istiompax, Kajikia, Makaira"
6,"2","iced",77,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",78,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",79,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",80,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",81,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",82,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",83,4,"2",NA,"FAL","Shark","Carcharhinus falciformis"
6,"2","iced",84,4,"1",NA,"FAL","Shark","Carcharhinus falciformis"
